Year,Local Government Area,Postcode,Suburb/Town Name,Offence Count
2020,Melbourne,3003,West Melbourne,136
2020,Melbourne,3031,Flemington,18
2020,Melbourne,3031,Kensington,88
2020,Melbourne,3051,North Melbourne,255
2020,Melbourne,3052,Parkville,141
2020,Melbourne,3053,Carlton,265
2020,Melbourne,3054,Carlton North,3
2020,Melbourne,3141,South Yarra,8
2020,Melbourne,3207,Port Melbourne,22
2020,Melton,3023,Burnside,36
2020,Melton,3023,Burnside Heights,47
2020,Melton,3023,Caroline Springs,275
2020,Melton,3029,Truganina,39
2020,Melton,3037,Taylors Hill,83
2020,Melton,3335,Rockbank,30
2020,Melton,3335,Thornhill Park,21
2020,Melton,3336,Aintree,65
2020,Melton,3336,Deanside,2
2020,Melton,3336,Fraser Rise,63
2020,Melton,3337,Harkness,154
2020,Melton,3337,Kurunjang,160
2020,Melton,3337,Melton,445
2020,Melton,3337,Melton West,223
2020,Melton,3338,Brookfield,131
2020,Melton,3338,Cobblebank,36
2020,Melton,3338,Eynesbury,22
2020,Melton,3338,Melton South,402
2020,Melton,3338,Strathtulloh,18
2020,Melton,3338,Weir Views,62
2020,Melton,3427,Diggers Rest,51
2020,Merri-bek,3043,Gowanbrae,14
2020,Merri-bek,3043,Tullamarine,3
2020,Merri-bek,3044,Pascoe Vale,189
2020,Merri-bek,3044,Pascoe Vale South,67
2020,Merri-bek,3046,Glenroy,354
2020,Merri-bek,3046,Hadfield,61
2020,Merri-bek,3046,Oak Park,36
2020,Merri-bek,3055,Brunswick West,112
2020,Merri-bek,3056,Brunswick,297
2020,Merri-bek,3056,Brunswick East,3
2020,Merri-bek,3057,Brunswick East,95
2020,Merri-bek,3058,Coburg,296
2020,Merri-bek,3058,Coburg North,105
2020,Merri-bek,3060,Fawkner,210
2020,Merri-bek,3068,Fitzroy North,9
2020,Mildura,3490,Ouyen,9
2020,Mildura,3496,Red Cliffs,82
2020,Mildura,3498,Irymple,67
2020,Mildura,3500,Mildura,890
2020,Mildura,3501,Nichols Point,10
2020,Mildura,3505,Merbein,62
2020,Mildura,3509,Underbool,22
2020,Mitchell,3658,Broadford,102
2020,Mitchell,3660,Seymour,263
2020,Mitchell,3664,Avenel,1
2020,Mitchell,3753,Beveridge,51
2020,Mitchell,3756,Wallan,800
2020,Mitchell,3764,Kilmore,152
2020,Moira,3636,Numurkah,66
2020,Moira,3638,Nathalia,18
2020,Moira,3641,Strathmerton,10
2020,Moira,3644,Cobram,86
2020,Moira,3730,Bundalong,2
2020,Moira,3730,Yarrawonga,84
2020,Monash,3125,Burwood,10
2020,Monash,3147,Ashwood,81
2020,Monash,3148,Chadstone,159
2020,Monash,3149,Mount Waverley,180
2020,Monash,3150,Glen Waverley,359
2020,Monash,3150,Wheelers Hill,104
2020,Monash,3166,Hughesdale,70
2020,Monash,3166,Huntingdale,13
2020,Monash,3166,Oakleigh,131
2020,Monash,3166,Oakleigh East,38
2020,Monash,3167,Oakleigh South,58
2020,Monash,3168,Clayton,206
2020,Monash,3168,Notting Hill,54
2020,Monash,3170,Mulgrave,294
2020,Moonee Valley,3031,Flemington,135
2020,Moonee Valley,3031,Kensington,3
2020,Moonee Valley,3032,Ascot Vale,187
2020,Moonee Valley,3032,Travancore,16
2020,Moonee Valley,3033,Keilor East,81
2020,Moonee Valley,3034,Avondale Heights,61
2020,Moonee Valley,3039,Moonee Ponds,147
2020,Moonee Valley,3040,Aberfeldie,17
2020,Moonee Valley,3040,Essendon,153
2020,Moonee Valley,3040,Essendon West,10
2020,Moonee Valley,3041,Essendon North,26
2020,Moonee Valley,3041,Strathmore,41
2020,Moonee Valley,3041,Strathmore Heights,8
2020,Moonee Valley,3042,Airport West,73
2020,Moonee Valley,3042,Niddrie,37
2020,Moorabool,3340,Bacchus Marsh,149
2020,Moorabool,3340,Darley,72
2020,Moorabool,3340,Maddingley,42
2020,Moorabool,3342,Ballan,36
2020,Moorabool,3345,Gordon,10
2020,Moorabool,3352,Mount Egerton,1
2020,Moorabool,3458,Blackwood,6
2020,Mornington Peninsula,3911,Baxter,70
2020,Mornington Peninsula,3912,Somerville,100
2020,Mornington Peninsula,3913,Tyabb,30
2020,Mornington Peninsula,3915,Hastings,241
2020,Mornington Peninsula,3916,Shoreham,1
2020,Mornington Peninsula,3918,Bittern,23
2020,Mornington Peninsula,3919,Crib Point,45
2020,Mornington Peninsula,3926,Balnarring,8
2020,Mornington Peninsula,3927,Somers,16
2020,Mornington Peninsula,3929,Flinders,1
2020,Mornington Peninsula,3930,Mount Eliza,67
2020,Mornington Peninsula,3931,Mornington,239
2020,Mornington Peninsula,3934,Mount Martha,71
2020,Mornington Peninsula,3936,Dromana,76
2020,Mornington Peninsula,3936,Safety Beach,24
2020,Mornington Peninsula,3939,Cape Schanck,1
2020,Mornington Peninsula,3939,Fingal,3
2020,Mornington Peninsula,3939,Rosebud,224
2020,Mornington Peninsula,3940,Capel Sound,84
2020,Mornington Peninsula,3941,Rye,102
2020,Mornington Peninsula,3941,St Andrews Beach,2
2020,Mornington Peninsula,3941,Tootgarook,51
2020,Mornington Peninsula,3942,Blairgowrie,21
2020,Mornington Peninsula,3943,Sorrento,18
2020,Mornington Peninsula,3944,Portsea,12
2020,Mount Alexander,3450,Castlemaine,107
2020,Mount Alexander,3451,Campbells Creek,9
2020,Mount Alexander,3451,Chewton,2
2020,Mount Alexander,3453,Harcourt,3
2020,Mount Alexander,3462,Newstead,7
2020,Mount Alexander,3463,Maldon,5
2020,Moyne,3270,Peterborough,3
2020,Moyne,3272,Mortlake,23
2020,Moyne,3277,Allansford,3
2020,Moyne,3282,Koroit,27
2020,Moyne,3284,Port Fairy,29
2020,Murrindindi,3713,Eildon,37
2020,Murrindindi,3714,Alexandra,30
2020,Murrindindi,3717,Flowerdale,11
2020,Murrindindi,3717,Yea,18
2020,Murrindindi,3763,Kinglake,17
2020,Murrindindi,3779,Marysville,7
2020,Nillumbik,3088,Greensborough,21
2020,Nillumbik,3089,Diamond Creek,100
2020,Nillumbik,3090,Plenty,11
2020,Nillumbik,3095,Eltham,132
2020,Nillumbik,3095,Eltham North,17
2020,Nillumbik,3095,Research,9
2020,Nillumbik,3096,Wattle Glen,8
2020,Nillumbik,3099,Hurstbridge,17
2020,Nillumbik,3754,Doreen,7
2020,Northern Grampians,3380,Stawell,160
2020,Northern Grampians,3381,Halls Gap,14
2020,Northern Grampians,3478,St Arnaud,34
2020,Port Phillip,3181,Windsor,9
2020,Port Phillip,3182,St Kilda,666
2020,Port Phillip,3182,St Kilda West,35
2020,Port Phillip,3183,Balaclava,100
2020,Port Phillip,3183,St Kilda East,93
2020,Port Phillip,3184,Elwood,153
2020,Port Phillip,3185,Ripponlea,20
2020,Port Phillip,3205,South Melbourne,301
2020,Port Phillip,3206,Albert Park,50
2020,Port Phillip,3206,Middle Park,27
2020,Port Phillip,3207,Port Melbourne,203
2020,Pyrenees,3373,Beaufort,28
2020,Pyrenees,3467,Avoca,15
2020,Queenscliffe,3225,Point Lonsdale,5
2020,Queenscliffe,3225,Queenscliff,8
2020,South Gippsland,3871,Mirboo North,20
2020,South Gippsland,3945,Loch,7
2020,South Gippsland,3950,Korumburra,122
2020,South Gippsland,3953,Leongatha,98
2020,South Gippsland,3956,Meeniyan,10
2020,South Gippsland,3956,Venus Bay,5
2020,South Gippsland,3956,Walkerville,2
2020,South Gippsland,3959,Sandy Point,9
2020,South Gippsland,3960,Foster,23
2020,South Gippsland,3962,Toora,17
2020,South Gippsland,3965,Port Welshpool,2
2020,South Gippsland,3987,Nyora,17
2020,South Gippsland,3988,Poowong,5
2020,Southern Grampians,3289,Penshurst,4
2020,Southern Grampians,3294,Dunkeld,4
2020,Southern Grampians,3300,Hamilton,201
2020,Southern Grampians,3315,Coleraine,9
2020,Stonnington,3141,South Yarra,304
2020,Stonnington,3142,Toorak,92
2020,Stonnington,3143,Armadale,59
2020,Stonnington,3144,Kooyong,6
2020,Stonnington,3144,Malvern,81
2020,Stonnington,3145,Malvern East,210
2020,Stonnington,3146,Glen Iris,78
2020,Stonnington,3181,Prahran,283
2020,Stonnington,3181,Windsor,124
2020,Strathbogie,3608,Nagambie,38
2020,Strathbogie,3664,Avenel,10
2020,Strathbogie,3666,Euroa,24
2020,Strathbogie,3669,Violet Town,9
2020,Surf Coast,3217,Mount Duneed,5
2020,Surf Coast,3227,Connewarre,10
2020,Surf Coast,3228,Jan Juc,13
2020,Surf Coast,3228,Torquay,88
2020,Surf Coast,3230,Anglesea,17
2020,Surf Coast,3231,Aireys Inlet,4
2020,Surf Coast,3232,Lorne,14
2020,Surf Coast,3241,Winchelsea,38
2020,Swan Hill,3549,Robinvale,72
2020,Swan Hill,3584,Lake Boga,30
2020,Swan Hill,3585,Swan Hill,308
2020,Swan Hill,3595,Nyah West,23
2020,Towong,3700,Tallangatta,13
2020,Towong,3707,Corryong,24
2020,Wangaratta,3675,Glenrowan,17
2020,Wangaratta,3677,Wangaratta,376
2020,Warrnambool,3277,Allansford,14
2020,Warrnambool,3280,Dennington,14
2020,Warrnambool,3280,Warrnambool,569
2020,Wellington,3847,Rosedale,50
2020,Wellington,3850,Sale,422
2020,Wellington,3850,Wurruk,34
2020,Wellington,3851,Golden Beach,9
2020,Wellington,3851,Loch Sport,28
2020,Wellington,3851,Paradise Beach,6
2020,Wellington,3851,Seaspray,7
2020,Wellington,3856,Toongabbie,1
2020,Wellington,3858,Heyfield,56
2020,Wellington,3860,Briagolong,10
2020,Wellington,3860,Coongulla,10
2020,Wellington,3860,Maffra,92
2020,Wellington,3862,Stratford,34
2020,Wellington,3971,Port Albert,11
2020,Wellington,3971,Yarram,58
2020,West Wimmera,3318,Edenhope,11
2020,West Wimmera,3419,Kaniva,8
2020,Whitehorse,3125,Burwood,125
2020,Whitehorse,3127,Mont Albert,25
2020,Whitehorse,3127,Surrey Hills,10
2020,Whitehorse,3128,Box Hill,273
2020,Whitehorse,3128,Box Hill South,47
2020,Whitehorse,3129,Box Hill North,67
2020,Whitehorse,3129,Mont Albert North,15
2020,Whitehorse,3130,Blackburn,71
2020,Whitehorse,3130,Blackburn North,31
2020,Whitehorse,3130,Blackburn South,102
2020,Whitehorse,3131,Forest Hill,95
2020,Whitehorse,3131,Nunawading,79
2020,Whitehorse,3132,Mitcham,93
2020,Whitehorse,3133,Vermont,45
2020,Whitehorse,3133,Vermont South,51
2020,Whitehorse,3151,Burwood East,103
2020,Whittlesea,3064,Donnybrook,11
2020,Whittlesea,3074,Thomastown,420
2020,Whittlesea,3075,Lalor,340
2020,Whittlesea,3076,Epping,601
2020,Whittlesea,3082,Mill Park,404
2020,Whittlesea,3083,Bundoora,163
2020,Whittlesea,3750,Wollert,166
2020,Whittlesea,3752,South Morang,227
2020,Whittlesea,3754,Doreen,169
2020,Whittlesea,3754,Mernda,231
2020,Whittlesea,3757,Whittlesea,73
2020,Wodonga,3690,West Wodonga,194
2020,Wodonga,3690,Wodonga,414
2020,Wodonga,3691,Bandiana,1
2020,Wodonga,3691,Baranduda,10
2020,Wodonga,3691,Leneva,6
2020,Wyndham,3024,Manor Lakes,126
2020,Wyndham,3024,Wyndham Vale,243
2020,Wyndham,3027,Williams Landing,62
2020,Wyndham,3028,Laverton,5
2020,Wyndham,3029,Hoppers Crossing,504
2020,Wyndham,3029,Tarneit,425
2020,Wyndham,3029,Truganina,189
2020,Wyndham,3030,Point Cook,522
2020,Wyndham,3030,Werribee,974
2020,Wyndham,3030,Werribee South,31
2020,Yarra,3054,Carlton North,40
2020,Yarra,3054,Princes Hill,28
2020,Yarra,3065,Fitzroy,400
2020,Yarra,3065,Fitzroy North,1
2020,Yarra,3066,Clifton Hill,2
2020,Yarra,3066,Collingwood,283
2020,Yarra,3067,Abbotsford,145
2020,Yarra,3068,Clifton Hill,50
2020,Yarra,3068,Fitzroy North,122
2020,Yarra,3078,Alphington,16
2020,Yarra,3078,Fairfield,40
2020,Yarra,3121,Burnley,9
2020,Yarra,3121,Cremorne,23
2020,Yarra,3121,Richmond,463
2020,Yarra Ranges,3116,Chirnside Park,102
2020,Yarra Ranges,3137,Kilsyth,99
2020,Yarra Ranges,3138,Mooroolbark,213
2020,Yarra Ranges,3139,Launching Place,23
2020,Yarra Ranges,3139,Seville,32
2020,Yarra Ranges,3139,Seville East,10
2020,Yarra Ranges,3139,Wandin North,18
2020,Yarra Ranges,3139,Woori Yallock,23
2020,Yarra Ranges,3140,Lilydale,263
2020,Yarra Ranges,3156,Lysterfield,1
2020,Yarra Ranges,3156,Upper Ferntree Gully,3
2020,Yarra Ranges,3158,Upwey,27
2020,Yarra Ranges,3159,Menzies Creek,7
2020,Yarra Ranges,3159,Selby,8
2020,Yarra Ranges,3160,Belgrave,48
2020,Yarra Ranges,3160,Belgrave Heights,6
2020,Yarra Ranges,3160,Belgrave South,1
2020,Yarra Ranges,3160,Tecoma,10
2020,Yarra Ranges,3765,Montrose,74
2020,Yarra Ranges,3766,Kalorama,1
2020,Yarra Ranges,3767,Mount Dandenong,4
2020,Yarra Ranges,3770,Coldstream,32
2020,Yarra Ranges,3775,Yarra Glen,56
2020,Yarra Ranges,3777,Badger Creek,11
2020,Yarra Ranges,3777,Healesville,67
2020,Yarra Ranges,3782,Emerald,1
2020,Yarra Ranges,3786,Ferny Creek,2
2020,Yarra Ranges,3787,Sassafras,4
2020,Yarra Ranges,3788,Olinda,13
2020,Yarra Ranges,3791,Kallista,2
2020,Yarra Ranges,3793,Monbulk,14
2020,Yarra Ranges,3796,Mount Evelyn,65
2020,Yarra Ranges,3797,Yarra Junction,42
2020,Yarra Ranges,3799,East Warburton,13
2020,Yarra Ranges,3799,Millgrove,21
2020,Yarra Ranges,3799,Warburton,23
2020,Yarra Ranges,3799,Wesburn,7
2020,Yarriambiack,3388,Rupanyup,3
2020,Yarriambiack,3390,Murtoa,14
2020,Yarriambiack,3392,Minyip,12
2020,Yarriambiack,3393,Warracknabeal,52
2020,Yarriambiack,3396,Hopetoun,11
2021,Alpine,3699,Mount Beauty,7
2021,Alpine,3737,Myrtleford,57
2021,Alpine,3740,Porepunkah,13
2021,Alpine,3741,Bright,19
2021,Alpine,3898,Dinner Plain,1
2021,Ararat,3377,Ararat,323
2021,Ballarat,3350,Alfredton,67
2021,Ballarat,3350,Ballarat Central,294
2021,Ballarat,3350,Ballarat East,108
2021,Ballarat,3350,Ballarat North,21
2021,Ballarat,3350,Black Hill,18
2021,Ballarat,3350,Brown Hill,20
2021,Ballarat,3350,Canadian,42
2021,Ballarat,3350,Eureka,16
2021,Ballarat,3350,Invermay Park,6
2021,Ballarat,3350,Lake Wendouree,15
2021,Ballarat,3350,Lucas,8
2021,Ballarat,3350,Mount Clear,28
2021,Ballarat,3350,Mount Helen,17
2021,Ballarat,3350,Mount Pleasant,49
2021,Ballarat,3350,Nerrina,8
2021,Ballarat,3350,Newington,14
2021,Ballarat,3350,Redan,50
2021,Ballarat,3350,Soldiers Hill,25
2021,Ballarat,3351,Smythes Creek,11
2021,Ballarat,3352,Bonshaw,11
2021,Ballarat,3352,Miners Rest,23
2021,Ballarat,3355,Lake Gardens,7
2021,Ballarat,3355,Mitchell Park,14
2021,Ballarat,3355,Wendouree,189
2021,Ballarat,3356,Delacombe,87
2021,Ballarat,3356,Sebastopol,203
2021,Ballarat,3357,Buninyong,23
2021,Ballarat,3358,Winter Valley,12
2021,Banyule,3079,Ivanhoe,95
2021,Banyule,3079,Ivanhoe East,9
2021,Banyule,3081,Heidelberg Heights,98
2021,Banyule,3081,Heidelberg West,155
2021,Banyule,3083,Bundoora,94
2021,Banyule,3084,Eaglemont,8
2021,Banyule,3084,Heidelberg,132
2021,Banyule,3084,Rosanna,61
2021,Banyule,3084,Viewbank,28
2021,Banyule,3085,Macleod,38
2021,Banyule,3085,Yallambie,16
2021,Banyule,3087,Watsonia,55
2021,Banyule,3087,Watsonia North,15
2021,Banyule,3088,Briar Hill,24
2021,Banyule,3088,Greensborough,178
2021,Banyule,3088,St Helena,9
2021,Banyule,3093,Lower Plenty,44
2021,Banyule,3094,Montmorency,41
2021,Banyule,3095,Eltham,2
2021,Banyule,3095,Eltham North,6
2021,Bass Coast,3922,Cowes,182
2021,Bass Coast,3922,Silverleaves,3
2021,Bass Coast,3922,Smiths Beach,1
2021,Bass Coast,3922,Sunderland Bay,5
2021,Bass Coast,3922,Sunset Strip,5
2021,Bass Coast,3922,Surf Beach,8
2021,Bass Coast,3922,Ventnor,21
2021,Bass Coast,3922,Wimbledon Heights,21
2021,Bass Coast,3923,Rhyll,19
2021,Bass Coast,3925,Newhaven,21
2021,Bass Coast,3925,San Remo,25
2021,Bass Coast,3945,Loch,1
2021,Bass Coast,3984,Corinella,21
2021,Bass Coast,3984,Coronet Bay,19
2021,Bass Coast,3984,Grantville,26
2021,Bass Coast,3984,Lang Lang,2
2021,Bass Coast,3984,Pioneer Bay,6
2021,Bass Coast,3992,Dalyston,34
2021,Bass Coast,3995,Cape Paterson,13
2021,Bass Coast,3995,Kilcunda,6
2021,Bass Coast,3995,North Wonthaggi,49
2021,Bass Coast,3995,South Dudley,16
2021,Bass Coast,3995,Wonthaggi,163
2021,Bass Coast,3996,Inverloch,48
2021,Baw Baw,3816,Longwarry,67
2021,Baw Baw,3818,Drouin,268
2021,Baw Baw,3820,Warragul,388
2021,Baw Baw,3823,Yarragon,49
2021,Baw Baw,3824,Trafalgar,43
2021,Baw Baw,3825,Rawson,6
2021,Baw Baw,3831,Neerim South,19
2021,Bayside,3186,Brighton,132
2021,Bayside,3187,Brighton East,74
2021,Bayside,3188,Hampton,83
2021,Bayside,3188,Hampton East,71
2021,Bayside,3190,Highett,49
2021,Bayside,3191,Sandringham,94
2021,Bayside,3192,Beaumaris,1
2021,Bayside,3192,Cheltenham,24
2021,Bayside,3192,Highett,1
2021,Bayside,3193,Beaumaris,34
2021,Bayside,3193,Black Rock,34
2021,Benalla,3672,Benalla,285
2021,Boroondara,3101,Kew,164
2021,Boroondara,3102,Kew East,39
2021,Boroondara,3103,Balwyn,56
2021,Boroondara,3103,Deepdene,8
2021,Boroondara,3104,Balwyn North,100
2021,Boroondara,3122,Hawthorn,165
2021,Boroondara,3123,Hawthorn East,83
2021,Boroondara,3124,Camberwell,108
2021,Boroondara,3126,Canterbury,14
2021,Boroondara,3127,Surrey Hills,39
2021,Boroondara,3146,Glen Iris,59
2021,Boroondara,3147,Ashburton,59
2021,Brimbank,3012,Brooklyn,3
2021,Brimbank,3020,Albion,75
2021,Brimbank,3020,Sunshine,308
2021,Brimbank,3020,Sunshine North,158
2021,Brimbank,3020,Sunshine West,188
2021,Brimbank,3021,Albanvale,87
2021,Brimbank,3021,Kealba,26
2021,Brimbank,3021,Kings Park,82
2021,Brimbank,3021,St Albans,629
2021,Brimbank,3022,Ardeer,41
2021,Brimbank,3023,Cairnlea,63
2021,Brimbank,3023,Deer Park,283
2021,Brimbank,3026,Derrimut,91
2021,Brimbank,3033,Keilor East,7
2021,Brimbank,3036,Keilor,39
2021,Brimbank,3037,Delahey,53
2021,Brimbank,3037,Sydenham,72
2021,Brimbank,3038,Keilor Downs,82
2021,Brimbank,3038,Keilor Lodge,6
2021,Brimbank,3038,Taylors Lakes,146
2021,Brimbank,3042,Keilor Park,25
2021,Brimbank,3043,Tullamarine,15
2021,Buloke,3480,Donald,22
2021,Buloke,3483,Birchip,3
2021,Buloke,3525,Charlton,7
2021,Buloke,3527,Wycheproof,4
2021,Buloke,3533,Sea Lake,12
2021,Campaspe,3561,Rochester,29
2021,Campaspe,3563,Lockington,8
2021,Campaspe,3564,Echuca,285
2021,Campaspe,3612,Rushworth,12
2021,Campaspe,3620,Kyabram,109
2021,Campaspe,3621,Tongala,20
2021,Campaspe,3623,Stanhope,10
2021,Cardinia,3781,Cockatoo,34
2021,Cardinia,3782,Avonsleigh,4
2021,Cardinia,3782,Emerald,13
2021,Cardinia,3783,Gembrook,29
2021,Cardinia,3807,Beaconsfield,45
2021,Cardinia,3808,Beaconsfield Upper,9
2021,Cardinia,3809,Officer,151
2021,Cardinia,3809,Officer South,12
2021,Cardinia,3810,Pakenham,751
2021,Cardinia,3812,Nar Nar Goon,11
2021,Cardinia,3814,Garfield,17
2021,Cardinia,3815,Bunyip,23
2021,Cardinia,3981,Koo Wee Rup,46
2021,Cardinia,3984,Lang Lang,23
2021,Casey,3156,Lysterfield South,6
2021,Casey,3177,Doveton,220
2021,Casey,3177,Eumemmerring,47
2021,Casey,3802,Endeavour Hills,212
2021,Casey,3803,Hallam,149
2021,Casey,3804,Narre Warren North,42
2021,Casey,3805,Narre Warren,396
2021,Casey,3805,Narre Warren South,261
2021,Casey,3806,Berwick,395
2021,Casey,3807,Beaconsfield,11
2021,Casey,3912,Pearcedale,18
2021,Casey,3975,Lynbrook,99
2021,Casey,3975,Lyndhurst,64
2021,Casey,3976,Hampton Park,289
2021,Casey,3977,Botanic Ridge,42
2021,Casey,3977,Cranbourne,571
2021,Casey,3977,Cranbourne East,229
2021,Casey,3977,Cranbourne North,247
2021,Casey,3977,Cranbourne South,20
2021,Casey,3977,Cranbourne West,316
2021,Casey,3977,Junction Village,15
2021,Casey,3978,Clyde,90
2021,Casey,3978,Clyde North,212
2021,Casey,3980,Blind Bight,8
2021,Casey,3980,Tooradin,31
2021,Casey,3980,Warneet,3
2021,Central Goldfields,3464,Carisbrook,18
2021,Central Goldfields,3465,Maryborough,219
2021,Central Goldfields,3472,Dunolly,17
2021,Colac-Otway,3233,Apollo Bay,32
2021,Colac-Otway,3233,Marengo,6
2021,Colac-Otway,3233,Skenes Creek,4
2021,Colac-Otway,3242,Birregurra,5
2021,Colac-Otway,3250,Colac,185
2021,Colac-Otway,3250,Elliminyt,14
2021,Colac-Otway,3251,Beeac,2
2021,Corangamite,3260,Camperdown,53
2021,Corangamite,3264,Terang,22
2021,Corangamite,3266,Cobden,28
2021,Corangamite,3268,Timboon,10
2021,Corangamite,3269,Port Campbell,7
2021,Corangamite,3324,Lismore,5
2021,Corangamite,3325,Derrinallum,1
2021,Corangamite,3361,Skipton,10
2021,Darebin,3070,Northcote,163
2021,Darebin,3071,Thornbury,161
2021,Darebin,3072,Preston,489
2021,Darebin,3073,Reservoir,664
2021,Darebin,3078,Alphington,7
2021,Darebin,3078,Fairfield,49
2021,Darebin,3083,Bundoora,52
2021,Darebin,3083,Kingsbury,69
2021,Darebin,3085,Macleod,12
2021,East Gippsland,3865,Lindenow,5
2021,East Gippsland,3875,Bairnsdale,354
2021,East Gippsland,3875,East Bairnsdale,64
2021,East Gippsland,3875,Eastwood,27
2021,East Gippsland,3875,Lucknow,28
2021,East Gippsland,3875,Newlands Arm,7
2021,East Gippsland,3875,Wy Yung,12
2021,East Gippsland,3878,Eagle Point,10
2021,East Gippsland,3880,Paynesville,78
2021,East Gippsland,3880,Raymond Island,4
2021,East Gippsland,3885,Bruthen,9
2021,East Gippsland,3888,Marlo,4
2021,East Gippsland,3888,Orbost,86
2021,East Gippsland,3892,Mallacoota,10
2021,East Gippsland,3898,Omeo,3
2021,East Gippsland,3903,Swan Reach,10
2021,East Gippsland,3904,Metung,14
2021,East Gippsland,3909,Kalimna,39
2021,East Gippsland,3909,Lake Bunga,1
2021,East Gippsland,3909,Lake Tyers Beach,5
2021,East Gippsland,3909,Lakes Entrance,179
2021,Frankston,3198,Seaford,242
2021,Frankston,3199,Frankston,887
2021,Frankston,3199,Frankston South,95
2021,Frankston,3200,Frankston North,159
2021,Frankston,3201,Carrum Downs,300
2021,Frankston,3910,Langwarrin,154
2021,Frankston,3977,Sandhurst,16
2021,Frankston,3977,Skye,63
2021,Gannawarra,3567,Leitchville,4
2021,Gannawarra,3568,Cohuna,25
2021,Gannawarra,3579,Kerang,96
2021,Gannawarra,3580,Koondrook,3
2021,Glen Eira,3161,Caulfield North,90
2021,Glen Eira,3162,Caulfield,55
2021,Glen Eira,3162,Caulfield South,52
2021,Glen Eira,3163,Carnegie,84
2021,Glen Eira,3163,Glen Huntly,34
2021,Glen Eira,3163,Murrumbeena,51
2021,Glen Eira,3165,Bentleigh East,174
2021,Glen Eira,3183,St Kilda East,39
2021,Glen Eira,3185,Elsternwick,89
2021,Glen Eira,3185,Gardenvale,13
2021,Glen Eira,3204,Bentleigh,119
2021,Glen Eira,3204,Ormond,127
2021,Glenelg,3304,Heywood,58
2021,Glenelg,3305,Portland,249
2021,Glenelg,3305,Portland North,14
2021,Glenelg,3311,Casterton,14
2021,Golden Plains,3331,Bannockburn,24
2021,Golden Plains,3333,Meredith,3
2021,Golden Plains,3351,Smythes Creek,11
2021,Golden Plains,3351,Smythesdale,4
2021,Greater Bendigo,3515,Marong,15
2021,Greater Bendigo,3523,Heathcote,45
2021,Greater Bendigo,3550,Bendigo,366
2021,Greater Bendigo,3550,East Bendigo,27
2021,Greater Bendigo,3550,Flora Hill,55
2021,Greater Bendigo,3550,Ironbark,21
2021,Greater Bendigo,3550,Kennington,85
2021,Greater Bendigo,3550,Long Gully,127
2021,Greater Bendigo,3550,North Bendigo,88
2021,Greater Bendigo,3550,Quarry Hill,35
2021,Greater Bendigo,3550,Spring Gully,27
2021,Greater Bendigo,3550,Strathdale,51
2021,Greater Bendigo,3550,West Bendigo,10
2021,Greater Bendigo,3550,White Hills,80
2021,Greater Bendigo,3551,Epsom,67
2021,Greater Bendigo,3551,Huntly,39
2021,Greater Bendigo,3551,Junortoun,23
2021,Greater Bendigo,3551,Maiden Gully,27
2021,Greater Bendigo,3551,Strathfieldsaye,34
2021,Greater Bendigo,3555,Golden Square,120
2021,Greater Bendigo,3555,Kangaroo Flat,214
2021,Greater Bendigo,3556,California Gully,107
2021,Greater Bendigo,3556,Eaglehawk,103
2021,Greater Bendigo,3556,Jackass Flat,23
2021,Greater Bendigo,3556,Sailors Gully,4
2021,Greater Bendigo,3558,Elmore,5
2021,Greater Dandenong,3171,Springvale,335
2021,Greater Dandenong,3172,Springvale South,117
2021,Greater Dandenong,3173,Keysborough,209
2021,Greater Dandenong,3174,Noble Park,464
2021,Greater Dandenong,3174,Noble Park North,66
2021,Greater Dandenong,3175,Dandenong,1129
2021,Greater Dandenong,3175,Dandenong North,276
2021,Greater Dandenong,3975,Lyndhurst,3
2021,Greater Geelong,3212,Lara,135
2021,Greater Geelong,3213,Lovely Banks,38
2021,Greater Geelong,3214,Bell Park,1
2021,Greater Geelong,3214,Corio,464
2021,Greater Geelong,3214,Norlane,427
2021,Greater Geelong,3214,North Shore,20
2021,Greater Geelong,3215,Bell Park,73
2021,Greater Geelong,3215,Bell Post Hill,58
2021,Greater Geelong,3215,Drumcondra,5
2021,Greater Geelong,3215,Hamlyn Heights,54
2021,Greater Geelong,3215,North Geelong,132
2021,Greater Geelong,3215,Rippleside,11
2021,Greater Geelong,3216,Belmont,204
2021,Greater Geelong,3216,Grovedale,156
2021,Greater Geelong,3216,Highton,88
2021,Greater Geelong,3216,Marshall,23
2021,Greater Geelong,3216,Wandana Heights,3
2021,Greater Geelong,3216,Waurn Ponds,40
2021,Greater Geelong,3217,Armstrong Creek,71
2021,Greater Geelong,3217,Charlemont,19
2021,Greater Geelong,3217,Mount Duneed,27
2021,Greater Geelong,3218,Fyansford,12
2021,Greater Geelong,3218,Geelong West,80
2021,Greater Geelong,3218,Herne Hill,28
2021,Greater Geelong,3218,Manifold Heights,8
2021,Greater Geelong,3219,Breakwater,29
2021,Greater Geelong,3219,East Geelong,34
2021,Greater Geelong,3219,Newcomb,83
2021,Greater Geelong,3219,St Albans Park,38
2021,Greater Geelong,3219,Whittington,129
2021,Greater Geelong,3220,Geelong,457
2021,Greater Geelong,3220,South Geelong,18
2021,Greater Geelong,3222,Clifton Springs,43
2021,Greater Geelong,3222,Curlewis,43
2021,Greater Geelong,3222,Drysdale,36
