Year,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Count,Median
2020,Hobsons Bay,3028,Altona Meadows,C Drug offences,C10 Drug dealing and trafficking,43,640000.0
2020,Hobsons Bay,3028,Altona Meadows,C Drug offences,C20 Cultivate or manufacture drugs,7,640000.0
2020,Hobsons Bay,3028,Altona Meadows,C Drug offences,C30 Drug use and possession,81,640000.0
2021,Hobsons Bay,3028,Altona Meadows,C Drug offences,C10 Drug dealing and trafficking,9,720000.0
2021,Hobsons Bay,3028,Altona Meadows,C Drug offences,C20 Cultivate or manufacture drugs,3,720000.0
2021,Hobsons Bay,3028,Altona Meadows,C Drug offences,C30 Drug use and possession,44,720000.0
2022,Hobsons Bay,3028,Altona Meadows,C Drug offences,C10 Drug dealing and trafficking,9,750000.0
2022,Hobsons Bay,3028,Altona Meadows,C Drug offences,C20 Cultivate or manufacture drugs,5,750000.0
2022,Hobsons Bay,3028,Altona Meadows,C Drug offences,C30 Drug use and possession,53,750000.0
2013,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,12,510000.0
2013,Hobsons Bay,3025,Altona North,C Drug offences,C20 Cultivate or manufacture drugs,2,510000.0
2013,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,44,510000.0
2014,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,5,555000.0
2014,Hobsons Bay,3025,Altona North,C Drug offences,C20 Cultivate or manufacture drugs,4,555000.0
2014,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,31,555000.0
2015,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,6,645000.0
2015,Hobsons Bay,3025,Altona North,C Drug offences,C20 Cultivate or manufacture drugs,2,645000.0
2015,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,45,645000.0
2016,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,8,726000.0
2016,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,64,726000.0
2017,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,6,828000.0
2017,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,33,828000.0
2018,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,9,830000.0
2018,Hobsons Bay,3025,Altona North,C Drug offences,C20 Cultivate or manufacture drugs,3,830000.0
2018,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,61,830000.0
2019,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,6,780000.0
2019,Hobsons Bay,3025,Altona North,C Drug offences,C20 Cultivate or manufacture drugs,2,780000.0
2019,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,141,780000.0
2020,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,11,830000.0
2020,Hobsons Bay,3025,Altona North,C Drug offences,C20 Cultivate or manufacture drugs,3,830000.0
2020,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,68,830000.0
2021,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,6,960000.0
2021,Hobsons Bay,3025,Altona North,C Drug offences,C20 Cultivate or manufacture drugs,3,960000.0
2021,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,24,960000.0
2022,Hobsons Bay,3025,Altona North,C Drug offences,C10 Drug dealing and trafficking,4,920000.0
2022,Hobsons Bay,3025,Altona North,C Drug offences,C20 Cultivate or manufacture drugs,2,920000.0
2022,Hobsons Bay,3025,Altona North,C Drug offences,C30 Drug use and possession,59,920000.0
2013,Surf Coast,3230,Anglesea,C Drug offences,C20 Cultivate or manufacture drugs,1,550000.0
2014,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,5,612500.0
2015,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,2,635000.0
2016,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,1,652500.0
2017,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,1,788000.0
2018,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,1,870000.0
2019,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,1,915000.0
2020,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,6,1100000.0
2021,Surf Coast,3230,Anglesea,C Drug offences,C10 Drug dealing and trafficking,1,1440000.0
2021,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,9,1440000.0
2022,Surf Coast,3230,Anglesea,C Drug offences,C30 Drug use and possession,1,1712500.0
2013,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,9,450000.0
2014,Colac-Otway,3233,Apollo Bay,C Drug offences,C10 Drug dealing and trafficking,2,457500.0
2015,Colac-Otway,3233,Apollo Bay,C Drug offences,C10 Drug dealing and trafficking,1,435000.0
2015,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,8,435000.0
2016,Colac-Otway,3233,Apollo Bay,C Drug offences,C10 Drug dealing and trafficking,2,480000.0
2016,Colac-Otway,3233,Apollo Bay,C Drug offences,C20 Cultivate or manufacture drugs,1,480000.0
2016,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,6,480000.0
2017,Colac-Otway,3233,Apollo Bay,C Drug offences,C10 Drug dealing and trafficking,3,545000.0
2017,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,4,545000.0
2018,Colac-Otway,3233,Apollo Bay,C Drug offences,C10 Drug dealing and trafficking,2,555000.0
2018,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,4,555000.0
2019,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,8,600000.0
2020,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,4,710000.0
2021,Colac-Otway,3233,Apollo Bay,C Drug offences,C20 Cultivate or manufacture drugs,3,914500.0
2021,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,10,914500.0
2022,Colac-Otway,3233,Apollo Bay,C Drug offences,C30 Drug use and possession,3,1160000.0
2013,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,211,180000.0
2013,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,2,180000.0
2013,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,38,180000.0
2014,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,4,200000.0
2014,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,28,200000.0
2015,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,19,210000.0
2015,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,4,210000.0
2015,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,65,210000.0
2016,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,18,204500.0
2016,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,2,204500.0
2016,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,120,204500.0
2017,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,4,199000.0
2017,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,5,199000.0
2017,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,93,199000.0
2017,Ararat,3377,Ararat,C Drug offences,C90 Other drug offences,1,199000.0
2018,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,29,199000.0
2018,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,1,199000.0
2018,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,105,199000.0
2019,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,12,215000.0
2019,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,1,215000.0
2019,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,70,215000.0
2020,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,13,244000.0
2020,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,3,244000.0
2020,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,101,244000.0
2021,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,8,313000.0
2021,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,8,313000.0
2021,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,118,313000.0
2022,Ararat,3377,Ararat,C Drug offences,C10 Drug dealing and trafficking,6,340000.0
2022,Ararat,3377,Ararat,C Drug offences,C20 Cultivate or manufacture drugs,3,340000.0
2022,Ararat,3377,Ararat,C Drug offences,C30 Drug use and possession,81,340000.0
2013,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,30,330000.0
2013,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,5,330000.0
2013,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,50,330000.0
2014,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,7,360000.0
2014,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,2,360000.0
2014,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,9,360000.0
2015,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,9,381500.0
2015,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,6,381500.0
2015,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,20,381500.0
2016,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,3,517500.0
2016,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,1,517500.0
2016,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,10,517500.0
2017,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,1,595000.0
2017,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,4,595000.0
2017,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,6,595000.0
2018,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,2,629000.0
2018,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,3,629000.0
2018,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,10,629000.0
2019,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,11,572000.0
2020,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,1,615000.0
2020,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,2,615000.0
2020,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,12,615000.0
2021,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,16,719000.0
2021,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,5,719000.0
2021,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,26,719000.0
2022,Brimbank,3022,Ardeer,C Drug offences,C10 Drug dealing and trafficking,2,737500.0
2022,Brimbank,3022,Ardeer,C Drug offences,C20 Cultivate or manufacture drugs,2,737500.0
2022,Brimbank,3022,Ardeer,C Drug offences,C30 Drug use and possession,10,737500.0
2013,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,2,1675000.0
2013,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,8,1675000.0
2014,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,2,1750000.0
2014,Stonnington,3143,Armadale,C Drug offences,C20 Cultivate or manufacture drugs,2,1750000.0
2014,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,9,1750000.0
2015,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,2,2172500.0
2015,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,5,2172500.0
2016,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,17,2364000.0
2016,Stonnington,3143,Armadale,C Drug offences,C20 Cultivate or manufacture drugs,3,2364000.0
2016,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,10,2364000.0
2017,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,26,2300000.0
2018,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,5,2341500.0
2018,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,23,2341500.0
2019,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,3,2490000.0
2019,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,26,2490000.0
2020,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,3,2575000.0
2020,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,17,2575000.0
2021,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,2,2585000.0
2021,Stonnington,3143,Armadale,C Drug offences,C20 Cultivate or manufacture drugs,1,2585000.0
2021,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,11,2585000.0
2022,Stonnington,3143,Armadale,C Drug offences,C10 Drug dealing and trafficking,1,2721000.0
2022,Stonnington,3143,Armadale,C Drug offences,C20 Cultivate or manufacture drugs,1,2721000.0
2022,Stonnington,3143,Armadale,C Drug offences,C30 Drug use and possession,21,2721000.0
2014,Greater Geelong,3217,Armstrong Creek,C Drug offences,C30 Drug use and possession,1,441500.0
2016,Greater Geelong,3217,Armstrong Creek,C Drug offences,C10 Drug dealing and trafficking,1,450000.0
2016,Greater Geelong,3217,Armstrong Creek,C Drug offences,C20 Cultivate or manufacture drugs,10,450000.0
2016,Greater Geelong,3217,Armstrong Creek,C Drug offences,C30 Drug use and possession,3,450000.0
2017,Greater Geelong,3217,Armstrong Creek,C Drug offences,C10 Drug dealing and trafficking,1,471000.0
2017,Greater Geelong,3217,Armstrong Creek,C Drug offences,C20 Cultivate or manufacture drugs,1,471000.0
2018,Greater Geelong,3217,Armstrong Creek,C Drug offences,C10 Drug dealing and trafficking,2,535000.0
2018,Greater Geelong,3217,Armstrong Creek,C Drug offences,C30 Drug use and possession,7,535000.0
2019,Greater Geelong,3217,Armstrong Creek,C Drug offences,C10 Drug dealing and trafficking,4,529500.0
2019,Greater Geelong,3217,Armstrong Creek,C Drug offences,C30 Drug use and possession,10,529500.0
2020,Greater Geelong,3217,Armstrong Creek,C Drug offences,C10 Drug dealing and trafficking,7,547000.0
2020,Greater Geelong,3217,Armstrong Creek,C Drug offences,C20 Cultivate or manufacture drugs,1,547000.0
2020,Greater Geelong,3217,Armstrong Creek,C Drug offences,C30 Drug use and possession,11,547000.0
2021,Greater Geelong,3217,Armstrong Creek,C Drug offences,C20 Cultivate or manufacture drugs,1,660000.0
2021,Greater Geelong,3217,Armstrong Creek,C Drug offences,C30 Drug use and possession,2,660000.0
2022,Greater Geelong,3217,Armstrong Creek,C Drug offences,C10 Drug dealing and trafficking,2,721000.0
2022,Greater Geelong,3217,Armstrong Creek,C Drug offences,C30 Drug use and possession,11,721000.0
2013,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,13,735000.0
2013,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,7,735000.0
2013,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,109,735000.0
2014,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,20,810000.0
2014,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,1,810000.0
2014,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,80,810000.0
2015,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,13,885000.0
2015,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,1,885000.0
2015,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,117,885000.0
2016,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,20,1010000.0
2016,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,5,1010000.0
2016,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,81,1010000.0
2017,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,28,1185000.0
2017,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,2,1185000.0
2017,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,83,1185000.0
2018,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,14,1197500.0
2018,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,1,1197500.0
2018,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,75,1197500.0
2019,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,10,1098500.0
2019,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,121,1098500.0
2020,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,14,1270000.0
2020,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,5,1270000.0
2020,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,73,1270000.0
2021,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,6,1315000.0
2021,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,2,1315000.0
2021,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,53,1315000.0
2022,Moonee Valley,3032,Ascot Vale,C Drug offences,C10 Drug dealing and trafficking,17,1270000.0
2022,Moonee Valley,3032,Ascot Vale,C Drug offences,C20 Cultivate or manufacture drugs,2,1270000.0
2022,Moonee Valley,3032,Ascot Vale,C Drug offences,C30 Drug use and possession,69,1270000.0
2013,Boroondara,3147,Ashburton,C Drug offences,C10 Drug dealing and trafficking,5,1000000.0
2013,Boroondara,3147,Ashburton,C Drug offences,C30 Drug use and possession,19,1000000.0
2014,Boroondara,3147,Ashburton,C Drug offences,C10 Drug dealing and trafficking,2,1200000.0
2014,Boroondara,3147,Ashburton,C Drug offences,C30 Drug use and possession,32,1200000.0
2015,Boroondara,3147,Ashburton,C Drug offences,C10 Drug dealing and trafficking,2,1435000.0
2015,Boroondara,3147,Ashburton,C Drug offences,C20 Cultivate or manufacture drugs,1,1435000.0
2015,Boroondara,3147,Ashburton,C Drug offences,C30 Drug use and possession,12,1435000.0
2016,Boroondara,3147,Ashburton,C Drug offences,C10 Drug dealing and trafficking,3,1567500.0
2016,Boroondara,3147,Ashburton,C Drug offences,C20 Cultivate or manufacture drugs,2,1567500.0
2016,Boroondara,3147,Ashburton,C Drug offences,C30 Drug use and possession,27,1567500.0
2017,Boroondara,3147,Ashburton,C Drug offences,C10 Drug dealing and trafficking,4,1812500.0
